Province,Police Station,Crime,Year,Incidents
NC,Douglas,Robbery at non-residential premises,2009,3
NC,Douglas,Robbery at non-residential premises,2010,6
NC,Douglas,Robbery at non-residential premises,2011,4
NC,Douglas,Robbery at non-residential premises,2012,2
NC,Douglas,Robbery at non-residential premises,2013,2
NC,Douglas,Robbery at non-residential premises,2014,6
NC,Douglas,Robbery at residential premises,2005,0
NC,Douglas,Robbery at residential premises,2006,0
NC,Douglas,Robbery at residential premises,2007,0
NC,Douglas,Robbery at residential premises,2008,0
NC,Douglas,Robbery at residential premises,2009,2
NC,Douglas,Robbery at residential premises,2010,2
NC,Douglas,Robbery at residential premises,2011,1
NC,Douglas,Robbery at residential premises,2012,0
NC,Douglas,Robbery at residential premises,2013,1
NC,Douglas,Robbery at residential premises,2014,1
NC,Douglas,Robbery with aggravating circumstances,2005,17
NC,Douglas,Robbery with aggravating circumstances,2006,17
NC,Douglas,Robbery with aggravating circumstances,2007,5
NC,Douglas,Robbery with aggravating circumstances,2008,6
NC,Douglas,Robbery with aggravating circumstances,2009,13
NC,Douglas,Robbery with aggravating circumstances,2010,15
NC,Douglas,Robbery with aggravating circumstances,2011,9
NC,Douglas,Robbery with aggravating circumstances,2012,9
NC,Douglas,Robbery with aggravating circumstances,2013,9
NC,Douglas,Robbery with aggravating circumstances,2014,12
NC,Douglas,Shoplifting,2005,52
NC,Douglas,Shoplifting,2006,35
NC,Douglas,Shoplifting,2007,29
NC,Douglas,Shoplifting,2008,34
NC,Douglas,Shoplifting,2009,26
NC,Douglas,Shoplifting,2010,27
NC,Douglas,Shoplifting,2011,14
NC,Douglas,Shoplifting,2012,40
NC,Douglas,Shoplifting,2013,26
NC,Douglas,Shoplifting,2014,14
NC,Douglas,Stock-theft,2005,51
NC,Douglas,Stock-theft,2006,67
NC,Douglas,Stock-theft,2007,41
NC,Douglas,Stock-theft,2008,21
NC,Douglas,Stock-theft,2009,29
NC,Douglas,Stock-theft,2010,25
NC,Douglas,Stock-theft,2011,33
NC,Douglas,Stock-theft,2012,31
NC,Douglas,Stock-theft,2013,25
NC,Douglas,Stock-theft,2014,15
NC,Douglas,Theft of motor vehicle and motorcycle,2005,3
NC,Douglas,Theft of motor vehicle and motorcycle,2006,3
NC,Douglas,Theft of motor vehicle and motorcycle,2007,9
NC,Douglas,Theft of motor vehicle and motorcycle,2008,2
NC,Douglas,Theft of motor vehicle and motorcycle,2009,2
NC,Douglas,Theft of motor vehicle and motorcycle,2010,2
NC,Douglas,Theft of motor vehicle and motorcycle,2011,3
NC,Douglas,Theft of motor vehicle and motorcycle,2012,1
NC,Douglas,Theft of motor vehicle and motorcycle,2013,3
NC,Douglas,Theft of motor vehicle and motorcycle,2014,1
NC,Douglas,Theft out of or from motor vehicle,2005,55
NC,Douglas,Theft out of or from motor vehicle,2006,39
NC,Douglas,Theft out of or from motor vehicle,2007,18
NC,Douglas,Theft out of or from motor vehicle,2008,25
NC,Douglas,Theft out of or from motor vehicle,2009,28
NC,Douglas,Theft out of or from motor vehicle,2010,27
NC,Douglas,Theft out of or from motor vehicle,2011,22
NC,Douglas,Theft out of or from motor vehicle,2012,36
NC,Douglas,Theft out of or from motor vehicle,2013,35
NC,Douglas,Theft out of or from motor vehicle,2014,37
NC,Douglas,Total Sexual Crimes,2005,55
NC,Douglas,Total Sexual Crimes,2006,54
NC,Douglas,Total Sexual Crimes,2007,47
NC,Douglas,Total Sexual Crimes,2008,40
NC,Douglas,Total Sexual Crimes,2009,54
NC,Douglas,Total Sexual Crimes,2010,35
NC,Douglas,Total Sexual Crimes,2011,56
NC,Douglas,Total Sexual Crimes,2012,40
NC,Douglas,Total Sexual Crimes,2013,44
NC,Douglas,Total Sexual Crimes,2014,38
NC,Douglas,Truck hijacking,2005,0
NC,Douglas,Truck hijacking,2006,0
NC,Douglas,Truck hijacking,2007,0
NC,Douglas,Truck hijacking,2008,0
NC,Douglas,Truck hijacking,2009,0
NC,Douglas,Truck hijacking,2010,0
NC,Douglas,Truck hijacking,2011,0
NC,Douglas,Truck hijacking,2012,0
NC,Douglas,Truck hijacking,2013,0
NC,Douglas,Truck hijacking,2014,0
NC,Douglas,Unlawful possession of firearms and ammunition,2005,3
NC,Douglas,Unlawful possession of firearms and ammunition,2006,0
NC,Douglas,Unlawful possession of firearms and ammunition,2007,1
NC,Douglas,Unlawful possession of firearms and ammunition,2008,1
NC,Douglas,Unlawful possession of firearms and ammunition,2009,1
NC,Douglas,Unlawful possession of firearms and ammunition,2010,1
NC,Douglas,Unlawful possession of firearms and ammunition,2011,0
NC,Douglas,Unlawful possession of firearms and ammunition,2012,3
NC,Douglas,Unlawful possession of firearms and ammunition,2013,5
NC,Douglas,Unlawful possession of firearms and ammunition,2014,4
NC,Fraserburg,All theft not mentioned elsewhere,2005,15
NC,Fraserburg,All theft not mentioned elsewhere,2006,14
NC,Fraserburg,All theft not mentioned elsewhere,2007,14
NC,Fraserburg,All theft not mentioned elsewhere,2008,14
NC,Fraserburg,All theft not mentioned elsewhere,2009,10
NC,Fraserburg,All theft not mentioned elsewhere,2010,20
NC,Fraserburg,All theft not mentioned elsewhere,2011,14
NC,Fraserburg,All theft not mentioned elsewhere,2012,14
NC,Fraserburg,All theft not mentioned elsewhere,2013,11
NC,Fraserburg,All theft not mentioned elsewhere,2014,17
NC,Fraserburg,Arson,2005,1
NC,Fraserburg,Arson,2006,0
NC,Fraserburg,Arson,2007,0
NC,Fraserburg,Arson,2008,0
NC,Fraserburg,Arson,2009,0
NC,Fraserburg,Arson,2010,0
NC,Fraserburg,Arson,2011,0
NC,Fraserburg,Arson,2012,0
NC,Fraserburg,Arson,2013,3
NC,Fraserburg,Arson,2014,0
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2005,41
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2006,43
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2007,34
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2008,37
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2009,37
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2010,36
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2011,32
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2012,32
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2013,27
NC,Fraserburg,Assault with the intent to inflict grievous bodily harm,2014,38
NC,Fraserburg,Attempted murder,2005,1
NC,Fraserburg,Attempted murder,2006,2
NC,Fraserburg,Attempted murder,2007,2
NC,Fraserburg,Attempted murder,2008,0
NC,Fraserburg,Attempted murder,2009,1
NC,Fraserburg,Attempted murder,2010,2
NC,Fraserburg,Attempted murder,2011,4
NC,Fraserburg,Attempted murder,2012,1
NC,Fraserburg,Attempted murder,2013,0
NC,Fraserburg,Attempted murder,2014,2
NC,Fraserburg,Burglary at non-residential premises,2005,9
NC,Fraserburg,Burglary at non-residential premises,2006,2
NC,Fraserburg,Burglary at non-residential premises,2007,4
NC,Fraserburg,Burglary at non-residential premises,2008,7
NC,Fraserburg,Burglary at non-residential premises,2009,0
NC,Fraserburg,Burglary at non-residential premises,2010,7
NC,Fraserburg,Burglary at non-residential premises,2011,6
NC,Fraserburg,Burglary at non-residential premises,2012,6
NC,Fraserburg,Burglary at non-residential premises,2013,6
NC,Fraserburg,Burglary at non-residential premises,2014,6
NC,Fraserburg,Burglary at residential premises,2005,23
NC,Fraserburg,Burglary at residential premises,2006,15
NC,Fraserburg,Burglary at residential premises,2007,13
NC,Fraserburg,Burglary at residential premises,2008,18
NC,Fraserburg,Burglary at residential premises,2009,24
NC,Fraserburg,Burglary at residential premises,2010,21
NC,Fraserburg,Burglary at residential premises,2011,29
NC,Fraserburg,Burglary at residential premises,2012,27
NC,Fraserburg,Burglary at residential premises,2013,20
NC,Fraserburg,Burglary at residential premises,2014,16
NC,Fraserburg,Carjacking,2005,0
NC,Fraserburg,Carjacking,2006,0
NC,Fraserburg,Carjacking,2007,0
NC,Fraserburg,Carjacking,2008,0
NC,Fraserburg,Carjacking,2009,0
NC,Fraserburg,Carjacking,2010,0
NC,Fraserburg,Carjacking,2011,0
NC,Fraserburg,Carjacking,2012,0
NC,Fraserburg,Carjacking,2013,0
NC,Fraserburg,Carjacking,2014,0
NC,Fraserburg,Commercial crime,2005,2
NC,Fraserburg,Commercial crime,2006,0
NC,Fraserburg,Commercial crime,2007,0
NC,Fraserburg,Commercial crime,2008,3
NC,Fraserburg,Commercial crime,2009,1
NC,Fraserburg,Commercial crime,2010,1
NC,Fraserburg,Commercial crime,2011,0
NC,Fraserburg,Commercial crime,2012,2
NC,Fraserburg,Commercial crime,2013,0
NC,Fraserburg,Commercial crime,2014,6
NC,Fraserburg,Common assault,2005,24
NC,Fraserburg,Common assault,2006,17
NC,Fraserburg,Common assault,2007,16
NC,Fraserburg,Common assault,2008,23
NC,Fraserburg,Common assault,2009,19
NC,Fraserburg,Common assault,2010,28
NC,Fraserburg,Common assault,2011,27
NC,Fraserburg,Common assault,2012,29
NC,Fraserburg,Common assault,2013,32
NC,Fraserburg,Common assault,2014,27
NC,Fraserburg,Common robbery,2005,4
NC,Fraserburg,Common robbery,2006,0
NC,Fraserburg,Common robbery,2007,2
NC,Fraserburg,Common robbery,2008,1
NC,Fraserburg,Common robbery,2009,0
NC,Fraserburg,Common robbery,2010,3
NC,Fraserburg,Common robbery,2011,4
NC,Fraserburg,Common robbery,2012,0
NC,Fraserburg,Common robbery,2013,0
NC,Fraserburg,Common robbery,2014,1
NC,Fraserburg,Crimen injuria,2005,0
NC,Fraserburg,Crimen injuria,2006,3
NC,Fraserburg,Crimen injuria,2007,1
NC,Fraserburg,Crimen injuria,2008,3
NC,Fraserburg,Crimen injuria,2009,1
NC,Fraserburg,Crimen injuria,2010,2
NC,Fraserburg,Crimen injuria,2011,7
NC,Fraserburg,Crimen injuria,2012,5
NC,Fraserburg,Crimen injuria,2013,0
NC,Fraserburg,Crimen injuria,2014,2
NC,Fraserburg,Culpable homicide,2005,3
NC,Fraserburg,Culpable homicide,2006,1
NC,Fraserburg,Culpable homicide,2007,0
NC,Fraserburg,Culpable homicide,2008,1
NC,Fraserburg,Culpable homicide,2009,1
NC,Fraserburg,Culpable homicide,2010,0
NC,Fraserburg,Culpable homicide,2011,2
NC,Fraserburg,Culpable homicide,2012,0
NC,Fraserburg,Culpable homicide,2013,0
NC,Fraserburg,Culpable homicide,2014,1
NC,Fraserburg,Driving under the influence of alcohol or drugs,2005,4
NC,Fraserburg,Driving under the influence of alcohol or drugs,2006,4
NC,Fraserburg,Driving under the influence of alcohol or drugs,2007,7
NC,Fraserburg,Driving under the influence of alcohol or drugs,2008,4
NC,Fraserburg,Driving under the influence of alcohol or drugs,2009,4
NC,Fraserburg,Driving under the influence of alcohol or drugs,2010,1
NC,Fraserburg,Driving under the influence of alcohol or drugs,2011,2
NC,Fraserburg,Driving under the influence of alcohol or drugs,2012,2
NC,Fraserburg,Driving under the influence of alcohol or drugs,2013,2
NC,Fraserburg,Driving under the influence of alcohol or drugs,2014,3
NC,Fraserburg,Drug-related crime,2005,21
NC,Fraserburg,Drug-related crime,2006,35
NC,Fraserburg,Drug-related crime,2007,25
NC,Fraserburg,Drug-related crime,2008,10
NC,Fraserburg,Drug-related crime,2009,23
NC,Fraserburg,Drug-related crime,2010,21
NC,Fraserburg,Drug-related crime,2011,31
NC,Fraserburg,Drug-related crime,2012,29
NC,Fraserburg,Drug-related crime,2013,32
NC,Fraserburg,Drug-related crime,2014,20
NC,Fraserburg,Kidnapping,2005,0
NC,Fraserburg,Kidnapping,2006,0
NC,Fraserburg,Kidnapping,2007,0
NC,Fraserburg,Kidnapping,2008,1
NC,Fraserburg,Kidnapping,2009,0
NC,Fraserburg,Kidnapping,2010,0
NC,Fraserburg,Kidnapping,2011,0
NC,Fraserburg,Kidnapping,2012,0
NC,Fraserburg,Kidnapping,2013,0
NC,Fraserburg,Kidnapping,2014,0
NC,Fraserburg,Malicious injury to property,2005,6
NC,Fraserburg,Malicious injury to property,2006,7
NC,Fraserburg,Malicious injury to property,2007,8
NC,Fraserburg,Malicious injury to property,2008,9
NC,Fraserburg,Malicious injury to property,2009,7
NC,Fraserburg,Malicious injury to property,2010,7
NC,Fraserburg,Malicious injury to property,2011,8
NC,Fraserburg,Malicious injury to property,2012,12
NC,Fraserburg,Malicious injury to property,2013,9
NC,Fraserburg,Malicious injury to property,2014,10
NC,Fraserburg,Murder,2005,8
NC,Fraserburg,Murder,2006,4
NC,Fraserburg,Murder,2007,2
NC,Fraserburg,Murder,2008,8
NC,Fraserburg,Murder,2009,2
NC,Fraserburg,Murder,2010,4
NC,Fraserburg,Murder,2011,2
NC,Fraserburg,Murder,2012,0
NC,Fraserburg,Murder,2013,3
NC,Fraserburg,Murder,2014,4
NC,Fraserburg,Neglect and ill-treatment of children,2005,8
NC,Fraserburg,Neglect and ill-treatment of children,2006,3
NC,Fraserburg,Neglect and ill-treatment of children,2007,1
NC,Fraserburg,Neglect and ill-treatment of children,2008,0
NC,Fraserburg,Neglect and ill-treatment of children,2009,1
NC,Fraserburg,Neglect and ill-treatment of children,2010,2
NC,Fraserburg,Neglect and ill-treatment of children,2011,1
NC,Fraserburg,Neglect and ill-treatment of children,2012,0
NC,Fraserburg,Neglect and ill-treatment of children,2013,0
NC,Fraserburg,Neglect and ill-treatment of children,2014,0
NC,Fraserburg,Public violence,2005,0
NC,Fraserburg,Public violence,2006,0
NC,Fraserburg,Public violence,2007,2
NC,Fraserburg,Public violence,2008,0
NC,Fraserburg,Public violence,2009,0
NC,Fraserburg,Public violence,2010,0
NC,Fraserburg,Public violence,2011,1
NC,Fraserburg,Public violence,2012,0
NC,Fraserburg,Public violence,2013,0
NC,Fraserburg,Public violence,2014,0
NC,Fraserburg,Robbery at non-residential premises,2005,0
NC,Fraserburg,Robbery at non-residential premises,2006,0
NC,Fraserburg,Robbery at non-residential premises,2007,0
NC,Fraserburg,Robbery at non-residential premises,2008,0
NC,Fraserburg,Robbery at non-residential premises,2009,0
NC,Fraserburg,Robbery at non-residential premises,2010,0
NC,Fraserburg,Robbery at non-residential premises,2011,0
NC,Fraserburg,Robbery at non-residential premises,2012,0
NC,Fraserburg,Robbery at non-residential premises,2013,0
NC,Fraserburg,Robbery at non-residential premises,2014,1
NC,Fraserburg,Robbery at residential premises,2005,0
NC,Fraserburg,Robbery at residential premises,2006,0
NC,Fraserburg,Robbery at residential premises,2007,0
NC,Fraserburg,Robbery at residential premises,2008,0
NC,Fraserburg,Robbery at residential premises,2009,0
NC,Fraserburg,Robbery at residential premises,2010,0
NC,Fraserburg,Robbery at residential premises,2011,0
NC,Fraserburg,Robbery at residential premises,2012,1
NC,Fraserburg,Robbery at residential premises,2013,1
NC,Fraserburg,Robbery at residential premises,2014,0
NC,Fraserburg,Robbery with aggravating circumstances,2005,1
NC,Fraserburg,Robbery with aggravating circumstances,2006,0
NC,Fraserburg,Robbery with aggravating circumstances,2007,0
NC,Fraserburg,Robbery with aggravating circumstances,2008,0
NC,Fraserburg,Robbery with aggravating circumstances,2009,1
NC,Fraserburg,Robbery with aggravating circumstances,2010,0
NC,Fraserburg,Robbery with aggravating circumstances,2011,0
NC,Fraserburg,Robbery with aggravating circumstances,2012,1
NC,Fraserburg,Robbery with aggravating circumstances,2013,2
NC,Fraserburg,Robbery with aggravating circumstances,2014,1
NC,Fraserburg,Shoplifting,2005,5
NC,Fraserburg,Shoplifting,2006,5
NC,Fraserburg,Shoplifting,2007,0
NC,Fraserburg,Shoplifting,2008,2
NC,Fraserburg,Shoplifting,2009,0
NC,Fraserburg,Shoplifting,2010,0
NC,Fraserburg,Shoplifting,2011,0
NC,Fraserburg,Shoplifting,2012,0
NC,Fraserburg,Shoplifting,2013,0
NC,Fraserburg,Shoplifting,2014,0
NC,Fraserburg,Stock-theft,2005,8
NC,Fraserburg,Stock-theft,2006,14
NC,Fraserburg,Stock-theft,2007,7
NC,Fraserburg,Stock-theft,2008,11
NC,Fraserburg,Stock-theft,2009,12
NC,Fraserburg,Stock-theft,2010,18
NC,Fraserburg,Stock-theft,2011,15
NC,Fraserburg,Stock-theft,2012,22
NC,Fraserburg,Stock-theft,2013,15
NC,Fraserburg,Stock-theft,2014,20
NC,Fraserburg,Theft of motor vehicle and motorcycle,2005,0
NC,Fraserburg,Theft of motor vehicle and motorcycle,2006,3
NC,Fraserburg,Theft of motor vehicle and motorcycle,2007,0
NC,Fraserburg,Theft of motor vehicle and motorcycle,2008,1
NC,Fraserburg,Theft of motor vehicle and motorcycle,2009,0
NC,Fraserburg,Theft of motor vehicle and motorcycle,2010,0
NC,Fraserburg,Theft of motor vehicle and motorcycle,2011,2
NC,Fraserburg,Theft of motor vehicle and motorcycle,2012,0
NC,Fraserburg,Theft of motor vehicle and motorcycle,2013,1
NC,Fraserburg,Theft of motor vehicle and motorcycle,2014,0
NC,Fraserburg,Theft out of or from motor vehicle,2005,7
NC,Fraserburg,Theft out of or from motor vehicle,2006,1
NC,Fraserburg,Theft out of or from motor vehicle,2007,2
NC,Fraserburg,Theft out of or from motor vehicle,2008,5
NC,Fraserburg,Theft out of or from motor vehicle,2009,2
NC,Fraserburg,Theft out of or from motor vehicle,2010,1
NC,Fraserburg,Theft out of or from motor vehicle,2011,1
NC,Fraserburg,Theft out of or from motor vehicle,2012,3
NC,Fraserburg,Theft out of or from motor vehicle,2013,3
NC,Fraserburg,Theft out of or from motor vehicle,2014,6
NC,Fraserburg,Total Sexual Crimes,2005,5
NC,Fraserburg,Total Sexual Crimes,2006,12
NC,Fraserburg,Total Sexual Crimes,2007,10
NC,Fraserburg,Total Sexual Crimes,2008,5
NC,Fraserburg,Total Sexual Crimes,2009,7
NC,Fraserburg,Total Sexual Crimes,2010,8
NC,Fraserburg,Total Sexual Crimes,2011,5
NC,Fraserburg,Total Sexual Crimes,2012,5
NC,Fraserburg,Total Sexual Crimes,2013,6
NC,Fraserburg,Total Sexual Crimes,2014,7
NC,Fraserburg,Truck hijacking,2005,0
NC,Fraserburg,Truck hijacking,2006,0
NC,Fraserburg,Truck hijacking,2007,0
NC,Fraserburg,Truck hijacking,2008,0
NC,Fraserburg,Truck hijacking,2009,0
NC,Fraserburg,Truck hijacking,2010,0
NC,Fraserburg,Truck hijacking,2011,0
NC,Fraserburg,Truck hijacking,2012,0
NC,Fraserburg,Truck hijacking,2013,0
NC,Fraserburg,Truck hijacking,2014,0
NC,Fraserburg,Unlawful possession of firearms and ammunition,2005,0
NC,Fraserburg,Unlawful possession of firearms and ammunition,2006,3
NC,Fraserburg,Unlawful possession of firearms and ammunition,2007,1
NC,Fraserburg,Unlawful possession of firearms and ammunition,2008,2
NC,Fraserburg,Unlawful possession of firearms and ammunition,2009,0
NC,Fraserburg,Unlawful possession of firearms and ammunition,2010,0
NC,Fraserburg,Unlawful possession of firearms and ammunition,2011,0
NC,Fraserburg,Unlawful possession of firearms and ammunition,2012,0
NC,Fraserburg,Unlawful possession of firearms and ammunition,2013,0
NC,Fraserburg,Unlawful possession of firearms and ammunition,2014,0
NC,Galeshewe,All theft not mentioned elsewhere,2005,1571
NC,Galeshewe,All theft not mentioned elsewhere,2006,792
NC,Galeshewe,All theft not mentioned elsewhere,2007,703
NC,Galeshewe,All theft not mentioned elsewhere,2008,669
NC,Galeshewe,All theft not mentioned elsewhere,2009,457
NC,Galeshewe,All theft not mentioned elsewhere,2010,429
NC,Galeshewe,All theft not mentioned elsewhere,2011,367
